sample_id,source_image_id,selected_instance_index,source_annotation_id,source_category_id,source_category_name,split,class_id,class_name,num_boxes,crop_size,source_width,source_height,selected_instance_bbox_width,selected_instance_bbox_height,small_box_filter_rule,random_offset_expected,context_variability_expected,mask_expected,derived_artifact_relpath,annotation_relpath,filter_stage,notes
000000120745_inst0002_crop_57_79,000000120745,2,,,potted plant,train,0,potted_plant,2,256x256,640,480,16.21,13.25,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000120747_inst0000_crop_266_166,000000120747,0,,,potted plant,train,0,potted_plant,1,256x256,640,428,45.8,44.52,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000120780_inst0000_crop_0_1,000000120780,0,,,potted plant,train,0,potted_plant,1,256x256,500,375,74.01,89.39,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000120966_inst0000_crop_355_34,000000120966,0,,,potted plant,train,0,potted_plant,2,256x256,612,612,39.0,65.47,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000120966_inst0001_crop_236_98,000000120966,1,,,potted plant,train,0,potted_plant,1,256x256,612,612,32.56,86.0,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000121052_inst0000_crop_332_144,000000121052,0,,,potted plant,train,0,potted_plant,2,256x256,640,426,49.69,40.48,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000121052_inst0001_crop_374_169,000000121052,1,,,potted plant,train,0,potted_plant,2,256x256,640,426,140.25,76.77,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000121056_inst0001_crop_6_175,000000121056,1,,,potted plant,train,0,potted_plant,2,256x256,480,640,51.2,32.72,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000121116_inst0000_crop_264_106,000000121116,0,,,potted plant,train,0,potted_plant,2,256x256,640,480,23.0,28.84,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000121116_inst0001_crop_339_113,000000121116,1,,,potted plant,train,0,potted_plant,2,256x256,640,480,21.93,27.16,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000121162_inst0000_crop_381_0,000000121162,0,,,potted plant,train,0,potted_plant,1,256x256,640,478,60.15,55.86,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000121316_inst0000_crop_10_226,000000121316,0,,,potted plant,train,0,potted_plant,1,256x256,464,640,56.4,63.76,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000121322_inst0000_crop_3_56,000000121322,0,,,potted plant,train,0,potted_plant,2,256x256,640,480,17.84,37.32,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000121322_inst0001_crop_37_8,000000121322,1,,,potted plant,train,0,potted_plant,2,256x256,640,480,29.81,31.43,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000121612_inst0000_crop_382_28,000000121612,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,85.21,92.77,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000121613_inst0000_crop_246_9,000000121613,0,,,potted plant,train,0,potted_plant,1,256x256,516,640,85.94,91.28,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000121901_inst0000_crop_263_0,000000121901,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,70.19,195.44,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000122099_inst0000_crop_0_142,000000122099,0,,,potted plant,train,0,potted_plant,2,256x256,640,416,89.3,140.48,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000122099_inst0003_crop_384_147,000000122099,3,,,potted plant,train,0,potted_plant,1,256x256,640,416,80.49,144.2,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000122105_inst0000_crop_250_17,000000122105,0,,,potted plant,train,0,potted_plant,2,256x256,640,438,208.66,91.54,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000122105_inst0001_crop_375_17,000000122105,1,,,potted plant,train,0,potted_plant,2,256x256,640,438,165.67,115.74,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000122786_inst0000_crop_83_314,000000122786,0,,,potted plant,train,0,potted_plant,2,256x256,414,640,53.15,58.75,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000122786_inst0001_crop_138_293,000000122786,1,,,potted plant,train,0,potted_plant,2,256x256,414,640,26.67,46.42,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000123053_inst0000_crop_224_216,000000123053,0,,,potted plant,train,0,potted_plant,4,256x256,480,640,33.72,86.92,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000123053_inst0001_crop_197_352,000000123053,1,,,potted plant,train,0,potted_plant,5,256x256,480,640,12.92,16.48,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000123053_inst0002_crop_138_211,000000123053,2,,,potted plant,train,0,potted_plant,4,256x256,480,640,21.5,29.45,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000123753_inst0000_crop_15_57,000000123753,0,,,potted plant,train,0,potted_plant,1,256x256,640,428,37.75,64.66,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000123753_inst0001_crop_224_44,000000123753,1,,,potted plant,train,0,potted_plant,2,256x256,640,428,38.23,61.55,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000123878_inst0000_crop_11_290,000000123878,0,,,potted plant,train,0,potted_plant,2,256x256,510,640,72.97,66.51,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000123878_inst0001_crop_15_221,000000123878,1,,,potted plant,train,0,potted_plant,4,256x256,510,640,53.08,76.01,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000123878_inst0002_crop_240_237,000000123878,2,,,potted plant,train,0,potted_plant,2,256x256,510,640,34.06,33.24,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000123878_inst0003_crop_210_161,000000123878,3,,,potted plant,train,0,potted_plant,3,256x256,510,640,22.68,18.57,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000123878_inst0004_crop_176_89,000000123878,4,,,potted plant,train,0,potted_plant,2,256x256,510,640,18.77,21.01,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000123974_inst0000_crop_0_10,000000123974,0,,,potted plant,train,0,potted_plant,2,256x256,480,640,73.52,212.29,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000123974_inst0001_crop_210_54,000000123974,1,,,potted plant,train,0,potted_plant,1,256x256,480,640,86.76,171.16,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000123974_inst0002_crop_13_20,000000123974,2,,,potted plant,train,0,potted_plant,2,256x256,480,640,41.55,65.24,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124004_inst0000_crop_36_127,000000124004,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,91.48,83.95,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124004_inst0001_crop_248_71,000000124004,1,,,potted plant,train,0,potted_plant,3,256x256,640,480,23.27,34.6,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124004_inst0002_crop_343_152,000000124004,2,,,potted plant,train,0,potted_plant,3,256x256,640,480,34.27,38.5,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124004_inst0003_crop_226_82,000000124004,3,,,potted plant,train,0,potted_plant,2,256x256,640,480,36.66,19.64,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124133_inst0000_crop_118_220,000000124133,0,,,potted plant,train,0,potted_plant,1,256x256,427,640,41.74,109.52,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124429_inst0000_crop_325_155,000000124429,0,,,potted plant,train,0,potted_plant,3,256x256,640,427,168.13,159.53,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124429_inst0001_crop_171_157,000000124429,1,,,potted plant,train,0,potted_plant,4,256x256,640,427,165.04,108.42,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124429_inst0002_crop_17_170,000000124429,2,,,potted plant,train,0,potted_plant,2,256x256,640,427,143.72,161.0,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124429_inst0003_crop_373_27,000000124429,3,,,potted plant,train,0,potted_plant,2,256x256,640,427,227.27,228.14,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124615_inst0000_crop_146_272,000000124615,0,,,potted plant,train,0,potted_plant,1,256x256,640,529,112.97,16.34,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124654_inst0000_crop_99_0,000000124654,0,,,potted plant,train,0,potted_plant,1,256x256,480,640,113.62,138.07,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124805_inst0000_crop_0_91,000000124805,0,,,potted plant,train,0,potted_plant,1,256x256,640,427,38.12,42.58,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124827_inst0000_crop_41_99,000000124827,0,,,potted plant,train,0,potted_plant,2,256x256,640,425,78.45,79.26,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124827_inst0001_crop_312_126,000000124827,1,,,potted plant,train,0,potted_plant,1,256x256,640,425,15.69,19.24,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124827_inst0002_crop_4_121,000000124827,2,,,potted plant,train,0,potted_plant,2,256x256,640,425,33.19,56.67,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124985_inst0000_crop_80_8,000000124985,0,,,potted plant,train,0,potted_plant,1,256x256,640,427,114.88,166.35,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000124995_inst0000_crop_13_144,000000124995,0,,,potted plant,train,0,potted_plant,2,256x256,640,480,165.01,103.69,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000125247_inst0000_crop_0_103,000000125247,0,,,potted plant,train,0,potted_plant,1,256x256,640,424,29.43,120.31,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000125311_inst0000_crop_332_0,000000125311,0,,,potted plant,train,0,potted_plant,2,256x256,640,480,78.01,126.88,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000125311_inst0001_crop_278_11,000000125311,1,,,potted plant,train,0,potted_plant,2,256x256,640,480,107.3,149.92,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000125321_inst0000_crop_112_44,000000125321,0,,,potted plant,train,0,potted_plant,1,256x256,640,502,70.87,53.16,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000125321_inst0001_crop_316_29,000000125321,1,,,potted plant,train,0,potted_plant,1,256x256,640,502,48.27,57.02,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000125371_inst0000_crop_243_20,000000125371,0,,,potted plant,train,0,potted_plant,2,256x256,500,400,166.29,198.65,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000125476_inst0001_crop_383_130,000000125476,1,,,potted plant,train,0,potted_plant,1,256x256,640,427,42.22,81.83,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000125555_inst0000_crop_0_151,000000125555,0,,,potted plant,train,0,potted_plant,1,256x256,640,480,43.37,97.58,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000125656_inst0000_crop_0_170,000000125656,0,,,potted plant,train,0,potted_plant,1,256x256,640,426,45.95,104.34,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000125689_inst0000_crop_4_2,000000125689,0,,,potted plant,train,0,potted_plant,1,256x256,500,500,143.82,141.57,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000125845_inst0000_crop_171_198,000000125845,0,,,potted plant,train,0,potted_plant,4,256x256,427,640,28.63,60.85,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000125845_inst0001_crop_138_276,000000125845,1,,,potted plant,train,0,potted_plant,3,256x256,427,640,24.89,31.97,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000125845_inst0002_crop_97_190,000000125845,2,,,potted plant,train,0,potted_plant,3,256x256,427,640,26.74,38.71,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000125845_inst0003_crop_138_147,000000125845,3,,,potted plant,train,0,potted_plant,3,256x256,427,640,36.53,37.68,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000126047_inst0000_crop_72_96,000000126047,0,,,potted plant,train,0,potted_plant,3,256x256,640,480,43.88,59.19,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000126047_inst0001_crop_70_73,000000126047,1,,,potted plant,train,0,potted_plant,3,256x256,640,480,34.88,40.13,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000126047_inst0002_crop_16_72,000000126047,2,,,potted plant,train,0,potted_plant,3,256x256,640,480,42.54,23.85,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
000000126135_inst0000_crop_244_43,000000126135,0,,,potted plant,train,0,potted_plant,1,256x256,500,375,48.79,126.89,"min_w>=12,min_h>=12",yes,yes,no,,,post_stage_02_cropped_yolo,Public metadata record generated from local cropped YOLO subset
