"sample_id","image_relpath","annotation_relpath","mask_relpath","split","class_id","class_name","num_boxes","released_width","released_height","annotation_format","notes"
"91343852333187816048372084625194703782331430265-0_25_418_2","Train_Data/images/train/91343852333187816048372084625194703782331430265-0_25_418_2.jpg","Train_Data/labels/train/91343852333187816048372084625194703782331430265-0_25_418_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816053323844782336225635916016972-0_0_407_1","Train_Data/images/train/91343852333187816053323844782336225635916016972-0_0_407_1.jpg","Train_Data/labels/train/91343852333187816053323844782336225635916016972-0_0_407_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816053323844782336225635916016972-0_0_454_2","Train_Data/images/train/91343852333187816053323844782336225635916016972-0_0_454_2.jpg","Train_Data/labels/train/91343852333187816053323844782336225635916016972-0_0_454_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816053323844782336225635916016972-0_0_57_4","Train_Data/images/train/91343852333187816053323844782336225635916016972-0_0_57_4.jpg","Train_Data/labels/train/91343852333187816053323844782336225635916016972-0_0_57_4.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816058275604939477747499026131307-0_0_374_0","Train_Data/images/train/91343852333187816058275604939477747499026131307-0_0_374_0.jpg","Train_Data/labels/train/91343852333187816058275604939477747499026131307-0_0_374_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816469271697982224059018875338788-0_39_351_0","Train_Data/images/train/91343852333187816469271697982224059018875338788-0_39_351_0.jpg","Train_Data/labels/train/91343852333187816469271697982224059018875338788-0_39_351_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816469271697982224059018875338788-25_109_338_0","Train_Data/images/train/91343852333187816469271697982224059018875338788-25_109_338_0.jpg","Train_Data/labels/train/91343852333187816469271697982224059018875338788-25_109_338_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816469271697982224059018875338788-25_162_409_1","Train_Data/images/train/91343852333187816469271697982224059018875338788-25_162_409_1.jpg","Train_Data/labels/train/91343852333187816469271697982224059018875338788-25_162_409_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816469271697982224059018875338788-25_96_371_2","Train_Data/images/train/91343852333187816469271697982224059018875338788-25_96_371_2.jpg","Train_Data/labels/train/91343852333187816469271697982224059018875338788-25_96_371_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816474223458139365580845546265724-0_101_324_0","Train_Data/images/train/91343852333187816474223458139365580845546265724-0_101_324_0.jpg","Train_Data/labels/train/91343852333187816474223458139365580845546265724-0_101_324_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816474223458139365580845546265724-0_146_391_2","Train_Data/images/train/91343852333187816474223458139365580845546265724-0_146_391_2.jpg","Train_Data/labels/train/91343852333187816474223458139365580845546265724-0_146_391_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816667342104267884931658370859421-25_24_4_0","Train_Data/images/train/91343852333187816667342104267884931658370859421-25_24_4_0.jpg","Train_Data/labels/train/91343852333187816667342104267884931658370859421-25_24_4_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187816667342104267884931658370859421-25_45_20_2","Train_Data/images/train/91343852333187816667342104267884931658370859421-25_45_20_2.jpg","Train_Data/labels/train/91343852333187816667342104267884931658370859421-25_45_20_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187817231842762182018419940799149009-0_50_341_1","Train_Data/images/train/91343852333187817231842762182018419940799149009-0_50_341_1.jpg","Train_Data/labels/train/91343852333187817231842762182018419940799149009-0_50_341_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187817642838855224764732041586025321-0_35_444_1","Train_Data/images/train/91343852333187817642838855224764732041586025321-0_35_444_1.jpg","Train_Data/labels/train/91343852333187817642838855224764732041586025321-0_35_444_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187817642838855224764732041586025321-0_54_432_2","Train_Data/images/train/91343852333187817642838855224764732041586025321-0_54_432_2.jpg","Train_Data/labels/train/91343852333187817642838855224764732041586025321-0_54_432_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187818276664155338879526740924191074-25_2_81_1","Train_Data/images/train/91343852333187818276664155338879526740924191074-25_2_81_1.jpg","Train_Data/labels/train/91343852333187818276664155338879526740924191074-25_2_81_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333187818276664155338879526740924191074-25_67_124_0","Train_Data/images/train/91343852333187818276664155338879526740924191074-25_67_124_0.jpg","Train_Data/labels/train/91343852333187818276664155338879526740924191074-25_67_124_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333187819118463382052938237513776021578-25_442_160_0","Train_Data/images/train/91343852333187819118463382052938237513776021578-25_442_160_0.jpg","Train_Data/labels/train/91343852333187819118463382052938237513776021578-25_442_160_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333187819247209146138617804665392381778-0_115_110_2","Train_Data/images/train/91343852333187819247209146138617804665392381778-0_115_110_2.jpg","Train_Data/labels/train/91343852333187819247209146138617804665392381778-0_115_110_2.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333187819247209146138617804665392381778-0_25_127_3","Train_Data/images/train/91343852333187819247209146138617804665392381778-0_25_127_3.jpg","Train_Data/labels/train/91343852333187819247209146138617804665392381778-0_25_127_3.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333187819247209146138617804665392381778-0_38_107_0","Train_Data/images/train/91343852333187819247209146138617804665392381778-0_38_107_0.jpg","Train_Data/labels/train/91343852333187819247209146138617804665392381778-0_38_107_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333187825164562533922735577711842134624-0_175_163_0","Train_Data/images/train/91343852333187825164562533922735577711842134624-0_175_163_0.jpg","Train_Data/labels/train/91343852333187825164562533922735577711842134624-0_175_163_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333187825164562533922735577711842134624-0_268_89_1","Train_Data/images/train/91343852333187825164562533922735577711842134624-0_268_89_1.jpg","Train_Data/labels/train/91343852333187825164562533922735577711842134624-0_268_89_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333187835023517006791482432644554498025-25_47_375_0","Train_Data/images/train/91343852333187835023517006791482432644554498025-25_47_375_0.jpg","Train_Data/labels/train/91343852333187835023517006791482432644554498025-25_47_375_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835023517006791482432644554498025-25_72_298_2","Train_Data/images/train/91343852333187835023517006791482432644554498025-25_72_298_2.jpg","Train_Data/labels/train/91343852333187835023517006791482432644554498025-25_72_298_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835028468766948623954490938740206-25_49_347_1","Train_Data/images/train/91343852333187835028468766948623954490938740206-25_49_347_1.jpg","Train_Data/labels/train/91343852333187835028468766948623954490938740206-25_49_347_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835028468766948623954490938740206-25_50_345_2","Train_Data/images/train/91343852333187835028468766948623954490938740206-25_50_345_2.jpg","Train_Data/labels/train/91343852333187835028468766948623954490938740206-25_50_345_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835028468766948623954490938740206-25_76_295_0","Train_Data/images/train/91343852333187835028468766948623954490938740206-25_76_295_0.jpg","Train_Data/labels/train/91343852333187835028468766948623954490938740206-25_76_295_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835033420527105765476334653339331-0_77_369_1","Train_Data/images/train/91343852333187835033420527105765476334653339331-0_77_369_1.jpg","Train_Data/labels/train/91343852333187835033420527105765476334653339331-0_77_369_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835033420527105765476334653339331-25_32_368_0","Train_Data/images/train/91343852333187835033420527105765476334653339331-25_32_368_0.jpg","Train_Data/labels/train/91343852333187835033420527105765476334653339331-25_32_368_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835033420527105765476334653339331-25_76_349_1","Train_Data/images/train/91343852333187835033420527105765476334653339331-25_76_349_1.jpg","Train_Data/labels/train/91343852333187835033420527105765476334653339331-25_76_349_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835033420527105765476334653339331-25_97_320_2","Train_Data/images/train/91343852333187835033420527105765476334653339331-25_97_320_2.jpg","Train_Data/labels/train/91343852333187835033420527105765476334653339331-25_97_320_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835038372287262906998157964592543-0_7_389_2","Train_Data/images/train/91343852333187835038372287262906998157964592543-0_7_389_2.jpg","Train_Data/labels/train/91343852333187835038372287262906998157964592543-0_7_389_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835038372287262906998157964592543-0_96_369_0","Train_Data/images/train/91343852333187835038372287262906998157964592543-0_96_369_0.jpg","Train_Data/labels/train/91343852333187835038372287262906998157964592543-0_96_369_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835038372287262906998157964592543-25_10_426_2","Train_Data/images/train/91343852333187835038372287262906998157964592543-25_10_426_2.jpg","Train_Data/labels/train/91343852333187835038372287262906998157964592543-25_10_426_2.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835038372287262906998157964592543-25_72_371_0","Train_Data/images/train/91343852333187835038372287262906998157964592543-25_72_371_0.jpg","Train_Data/labels/train/91343852333187835038372287262906998157964592543-25_72_371_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835043324047420048519991970219962-0_137_417_0","Train_Data/images/train/91343852333187835043324047420048519991970219962-0_137_417_0.jpg","Train_Data/labels/train/91343852333187835043324047420048519991970219962-0_137_417_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187835043324047420048519991970219962-0_163_341_1","Train_Data/images/train/91343852333187835043324047420048519991970219962-0_163_341_1.jpg","Train_Data/labels/train/91343852333187835043324047420048519991970219962-0_163_341_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187837123063313420110470818950167305-0_242_143_0","Train_Data/images/train/91343852333187837123063313420110470818950167305-0_242_143_0.jpg","Train_Data/labels/train/91343852333187837123063313420110470818950167305-0_242_143_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333187837123063313420110470818950167305-0_268_141_1","Train_Data/images/train/91343852333187837123063313420110470818950167305-0_268_141_1.jpg","Train_Data/labels/train/91343852333187837123063313420110470818950167305-0_268_141_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333187837578625247876529984837785808385-25_711_476_0","Train_Data/images/train/91343852333187837578625247876529984837785808385-25_711_476_0.jpg","Train_Data/labels/train/91343852333187837578625247876529984837785808385-25_711_476_0.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187837578625247876529984837785808385-25_757_497_1","Train_Data/images/train/91343852333187837578625247876529984837785808385-25_757_497_1.jpg","Train_Data/labels/train/91343852333187837578625247876529984837785808385-25_757_497_1.txt","","train","0","TrafficSigns","1","256","256","YOLO",""
"91343852333187837771743894005049335641204926274-0_232_119_1","Train_Data/images/train/91343852333187837771743894005049335641204926274-0_232_119_1.jpg","Train_Data/labels/train/91343852333187837771743894005049335641204926274-0_232_119_1.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
"91343852333187837771743894005049335641204926274-0_255_22_0","Train_Data/images/train/91343852333187837771743894005049335641204926274-0_255_22_0.jpg","Train_Data/labels/train/91343852333187837771743894005049335641204926274-0_255_22_0.txt","","train","0","TrafficSigns","2","256","256","YOLO",""
