sample_id,source_image_id,split,class_id,class_name,num_boxes,detector_name,detector_confidence_rule,min_object_size_rule,crop_size,source_width,source_height,privacy_blur_present,occlusion_expected,grouping_expected,derived_artifact_relpath,annotation_relpath,filter_stage,notes
hamburg_000000_025802_crop_2933,hamburg_000000_025802,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_025986_crop_1043,hamburg_000000_025986,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_025986_crop_1175,hamburg_000000_025986,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_026675_crop_439,hamburg_000000_026675,train,0,pedestrian,11,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_027304_crop_1313,hamburg_000000_027304,train,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_027304_crop_1465,hamburg_000000_027304,train,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_027857_crop_532,hamburg_000000_027857,train,0,pedestrian,10,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_028056_crop_663,hamburg_000000_028056,train,0,pedestrian,9,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_028608_crop_1176,hamburg_000000_028608,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_029144_crop_3146,hamburg_000000_029144,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_029378_crop_923,hamburg_000000_029378,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_029676_crop_814,hamburg_000000_029676,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_030279_crop_533,hamburg_000000_030279,train,0,pedestrian,10,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_030953_crop_815,hamburg_000000_030953,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_030953_crop_925,hamburg_000000_030953,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_031971_crop_816,hamburg_000000_031971,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_031971_crop_926,hamburg_000000_031971,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_032460_crop_733,hamburg_000000_032460,train,0,pedestrian,9,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_032719_crop_2821,hamburg_000000_032719,train,0,pedestrian,3,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_032906_crop_1742,hamburg_000000_032906,train,0,pedestrian,4,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_033506_crop_1315,hamburg_000000_033506,train,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_033506_crop_2328,hamburg_000000_033506,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_034049_crop_1046,hamburg_000000_034049,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_035568_crop_179,hamburg_000000_035568,train,0,pedestrian,15,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_036527_crop_1047,hamburg_000000_036527,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_036527_crop_1179,hamburg_000000_036527,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_037036_crop_2026,hamburg_000000_037036,train,0,pedestrian,5,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_037161_crop_232,hamburg_000000_037161,train,0,pedestrian,14,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_037279_crop_534,hamburg_000000_037279,train,0,pedestrian,10,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_037279_crop_734,hamburg_000000_037279,train,0,pedestrian,9,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_038446_crop_338,hamburg_000000_038446,train,0,pedestrian,12,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_038446_crop_392,hamburg_000000_038446,train,0,pedestrian,12,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_038511_crop_665,hamburg_000000_038511,train,0,pedestrian,9,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_038511_crop_735,hamburg_000000_038511,train,0,pedestrian,9,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_038729_crop_817,hamburg_000000_038729,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_038729_crop_927,hamburg_000000_038729,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_038915_crop_595,hamburg_000000_038915,train,0,pedestrian,10,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_039264_crop_818,hamburg_000000_039264,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_039420_crop_54,hamburg_000000_039420,train,0,pedestrian,18,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_039420_crop_70,hamburg_000000_039420,train,0,pedestrian,18,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_039546_crop_71,hamburg_000000_039546,train,0,pedestrian,18,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_043944_crop_819,hamburg_000000_043944,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_043944_crop_930,hamburg_000000_043944,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_044251_crop_1466,hamburg_000000_044251,train,0,pedestrian,6,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_044400_crop_340,hamburg_000000_044400,train,0,pedestrian,12,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_044400_crop_393,hamburg_000000_044400,train,0,pedestrian,12,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_044747_crop_341,hamburg_000000_044747,train,0,pedestrian,12,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_044996_crop_667,hamburg_000000_044996,train,0,pedestrian,9,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_044996_crop_931,hamburg_000000_044996,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_045437_crop_1048,hamburg_000000_045437,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_045437_crop_1180,hamburg_000000_045437,train,0,pedestrian,7,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_046078_crop_46,hamburg_000000_046078,train,0,pedestrian,19,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_046078_crop_97,hamburg_000000_046078,train,0,pedestrian,17,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_046510_crop_21,hamburg_000000_046510,train,0,pedestrian,22,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_046510_crop_28,hamburg_000000_046510,train,0,pedestrian,21,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_046566_crop_342,hamburg_000000_046566,train,0,pedestrian,12,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_046619_crop_98,hamburg_000000_046619,train,0,pedestrian,17,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_046872_crop_15,hamburg_000000_046872,train,0,pedestrian,23,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_047057_crop_32,hamburg_000000_047057,train,0,pedestrian,20,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_047108_crop_203,hamburg_000000_047108,train,0,pedestrian,14,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_047220_crop_343,hamburg_000000_047220,train,0,pedestrian,12,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_047220_crop_396,hamburg_000000_047220,train,0,pedestrian,12,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_047390_crop_397,hamburg_000000_047390,train,0,pedestrian,12,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_048494_crop_141,hamburg_000000_048494,train,0,pedestrian,16,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_050160_crop_820,hamburg_000000_050160,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_050160_crop_932,hamburg_000000_050160,train,0,pedestrian,8,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_052904_crop_535,hamburg_000000_052904,train,0,pedestrian,10,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_052904_crop_596,hamburg_000000_052904,train,0,pedestrian,10,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_053086_crop_58,hamburg_000000_053086,train,0,pedestrian,18,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_053086_crop_73,hamburg_000000_053086,train,0,pedestrian,18,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_053486_crop_292,hamburg_000000_053486,train,0,pedestrian,13,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_053563_crop_259,hamburg_000000_053563,train,0,pedestrian,13,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_053563_crop_293,hamburg_000000_053563,train,0,pedestrian,13,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_053776_crop_398,hamburg_000000_053776,train,0,pedestrian,12,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_053886_crop_345,hamburg_000000_053886,train,0,pedestrian,12,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_053886_crop_399,hamburg_000000_053886,train,0,pedestrian,12,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_054029_crop_59,hamburg_000000_054029,train,0,pedestrian,18,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_054029_crop_74,hamburg_000000_054029,train,0,pedestrian,18,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_054220_crop_99,hamburg_000000_054220,train,0,pedestrian,17,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_054555_crop_440,hamburg_000000_054555,train,0,pedestrian,11,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
hamburg_000000_054555_crop_487,hamburg_000000_054555,train,0,pedestrian,11,YOLOv5x,> 0.8,70x32,256x256,2048,1024,yes,yes,yes,,,post_stage_05_split,Public non-image record generated from local authorized YOLO split
